MATCH:  A =  5117069, B =  5575713, M = 10418421, mu = 206, Z =    3826173, golden =         3826173
MATCH:  A =  5759637, B =  2464441, M = 11167663, mu = 192, Z =    7212309, golden =         7212309
MATCH:  A =  9292011, B =  3647418, M = 15392191, mu = 139, Z =   13697563, golden =        13697563
MATCH:  A =  7582952, B =  6276771, M = 14568693, mu = 147, Z =    8704044, golden =         8704044
MATCH:  A = 10150279, B =  3875016, M = 12371037, mu = 173, Z =    6120627, golden =         6120627
MATCH:  A = 10790295, B =  2246489, M = 11420047, mu = 188, Z =    7321726, golden =         7321726
MATCH:  A =  4357868, B = 10886940, M = 12592147, mu = 170, Z =   12243316, golden =        12243316
MATCH:  A =  1034355, B =  7437941, M = 12096205, mu = 177, Z =    6870340, golden =         6870340
MATCH:  A =  6220206, B =  6116107, M = 10406985, mu = 206, Z =    4115562, golden =         4115562
MATCH:  A = 12757546, B = 11500916, M = 13915121, mu = 154, Z =    7857082, golden =         7857082
MATCH:  A =  2201917, B =  4823869, M =  9672175, mu = 222, Z =    8704073, golden =         8704073
MATCH:  A =  2996593, B =  2752236, M =  9996109, mu = 214, Z =    1417062, golden =         1417062
MATCH:  A = 10680641, B = 11361037, M = 13164789, mu = 163, Z =    6174467, golden =         6174467
MATCH:  A = 13336702, B =  7554725, M = 14764773, mu = 145, Z =    9769490, golden =         9769490
MATCH:  A =  8045246, B = 10616468, M = 14528411, mu = 147, Z =    4294458, golden =         4294458
MATCH:  A =  2082899, B =  3806921, M = 14105319, mu = 152, Z =   14025577, golden =        14025577
MATCH:  A =  3763988, B =  3316504, M = 16284195, mu = 131, Z =   12781292, golden =        12781292
MATCH:  A =  2317094, B =  3121396, M = 12293621, mu = 174, Z =    9423746, golden =         9423746
MATCH:  A =  2972789, B =  4570738, M =  8610813, mu = 249, Z =    2566721, golden =         2566721
MATCH:  A = 14358006, B =  6122130, M = 15446613, mu = 139, Z =    2072070, golden =         2072070
MATCH:  A =  6474680, B =  1164353, M = 10361061, mu = 207, Z =    1487830, golden =         1487830
MATCH:  A =  7964793, B =  6920146, M = 14442653, mu = 148, Z =    4890572, golden =         4890572
MATCH:  A =   129209, B =   706051, M = 11964797, mu = 179, Z =    8531331, golden =         8531331
MATCH:  A =  3955442, B =  3071127, M =  9619665, mu = 223, Z =    9479124, golden =         9479124
MATCH:  A =  3945141, B =  7714385, M = 12544835, mu = 171, Z =    2325710, golden =         2325710
MATCH:  A =  6892593, B =  2490161, M = 14772225, mu = 145, Z =   10088898, golden =        10088898
MATCH:  A =  6199889, B =  4391926, M =  9121955, mu = 235, Z =    7533239, golden =         7533239
MATCH:  A =  6541601, B =  7052647, M = 13587121, mu = 158, Z =    3414628, golden =         3414628
MATCH:  A =  1052039, B =  3647780, M = 12591661, mu = 170, Z =    8525467, golden =         8525467
MATCH:  A =  2333988, B =  3308690, M =  9662601, mu = 222, Z =    5073111, golden =         5073111
MATCH:  A =  6184564, B =  6084949, M =  9361145, mu = 229, Z =    8151591, golden =         8151591
MATCH:  A =  5931299, B =   611148, M = 10944549, mu = 196, Z =    1225158, golden =         1225158
MATCH:  A =  3434292, B =  7345047, M =  8838379, mu = 242, Z =    1980838, golden =         1980838
MATCH:  A =   302725, B =  7223484, M = 10454411, mu = 205, Z =     953852, golden =          953852
MATCH:  A =  4330982, B =  3668715, M =  8965785, mu = 239, Z =    1348485, golden =         1348485
MATCH:  A =   544059, B =  8965487, M = 10941159, mu = 196, Z =   10150989, golden =        10150989
MATCH:  A =    48184, B = 12763459, M = 13461193, mu = 159, Z =    6445058, golden =         6445058
MATCH:  A =  7167364, B =  4160415, M = 11240063, mu = 191, Z =    7200903, golden =         7200903
MATCH:  A =  1155185, B =  8563628, M = 13841785, mu = 155, Z =    3131315, golden =         3131315
MATCH:  A =  3329717, B =  8623700, M = 12155581, mu = 176, Z =    7897974, golden =         7897974
MATCH:  A = 10651648, B =  8916331, M = 15886507, mu = 135, Z =   13471696, golden =        13471696
MATCH:  A = 10732409, B =  2071995, M = 14891129, mu = 144, Z =    8987353, golden =         8987353
MATCH:  A =  6864473, B =  4266509, M =  9424651, mu = 227, Z =    6660633, golden =         6660633
MATCH:  A =  8686569, B =  2652793, M = 10741975, mu = 199, Z =    6151167, golden =         6151167
MATCH:  A =  3047903, B =  7886193, M =  9134579, mu = 235, Z =    3774997, golden =         3774997
MATCH:  A =   333919, B =  1670010, M = 12823955, mu = 167, Z =   11209970, golden =        11209970
MATCH:  A =  5128478, B =   264773, M = 11362067, mu = 189, Z =    1878324, golden =         1878324
MATCH:  A =  4670275, B = 10047757, M = 13736313, mu = 156, Z =    1897270, golden =         1897270
MATCH:  A =  2963026, B =  2746276, M =  9201577, mu = 233, Z =    1393304, golden =         1393304
MATCH:  A = 11924872, B =  1059640, M = 15056169, mu = 142, Z =     858802, golden =          858802
MATCH:  A =  5900912, B =  8279851, M = 11786237, mu = 182, Z =    5264312, golden =         5264312
MATCH:  A =  5175394, B =  8332578, M = 12749951, mu = 168, Z =   10919216, golden =        10919216
MATCH:  A =  5868484, B =  1643834, M =  9378921, mu = 228, Z =    2407133, golden =         2407133
MATCH:  A =   440484, B =  6799452, M = 11378615, mu = 188, Z =    4910313, golden =         4910313
MATCH:  A =  1605435, B =  1952649, M =  8701895, mu = 246, Z =    2075460, golden =         2075460
MATCH:  A =  2277458, B =  2330144, M = 12601139, mu = 170, Z =   11820048, golden =        11820048
MATCH:  A =  5180807, B =  2536260, M = 10194613, mu = 210, Z =    6282281, golden =         6282281
MATCH:  A =  1512354, B =  2114235, M = 13188349, mu = 162, Z =    9297536, golden =         9297536
MATCH:  A =   218813, B =  6180249, M = 12143199, mu = 176, Z =    3611001, golden =         3611001
MATCH:  A = 14367787, B =  8337551, M = 14999397, mu = 143, Z =   12707429, golden =        12707429
MATCH:  A =  4557055, B = 10715360, M = 12718497, mu = 168, Z =    3214784, golden =         3214784
MATCH:  A =  6683509, B =  5407387, M = 10645695, mu = 201, Z =    5569828, golden =         5569828
MATCH:  A = 10280024, B =   947521, M = 15328469, mu = 140, Z =    1680578, golden =         1680578
MATCH:  A =  1523320, B =  1900698, M = 12659983, mu = 169, Z =    7845294, golden =         7845294
MATCH:  A =  5378380, B = 11774895, M = 14362265, mu = 149, Z =   12380935, golden =        12380935
MATCH:  A =  2804702, B =  4672399, M =  8908741, mu = 241, Z =      79026, golden =           79026
MATCH:  A =   154383, B =  5095059, M = 13245437, mu = 162, Z =   10217352, golden =        10217352
MATCH:  A =   790801, B =  4899437, M = 11210995, mu = 191, Z =    4651017, golden =         4651017
MATCH:  A =  7313087, B = 10313673, M = 10842141, mu = 198, Z =    2909439, golden =         2909439
MATCH:  A =  1574457, B =   941820, M =  8803019, mu = 243, Z =    4147228, golden =         4147228
MATCH:  A =  4805474, B =  2963716, M = 11679303, mu = 183, Z =    2762003, golden =         2762003
MATCH:  A =  8960504, B =  1197740, M = 10541921, mu = 203, Z =    3800016, golden =         3800016
MATCH:  A =   856519, B =  2185312, M =  8488831, mu = 252, Z =    7968752, golden =         7968752
MATCH:  A =  8297645, B =  4526528, M = 11849989, mu = 181, Z =   10591962, golden =        10591962
MATCH:  A =   576481, B =   153449, M = 11289601, mu = 190, Z =    6409134, golden =         6409134
MATCH:  A =   936894, B =  8134012, M = 13334397, mu = 161, Z =    5812449, golden =         5812449
MATCH:  A = 10832589, B = 13394259, M = 15517269, mu = 138, Z =   15128478, golden =        15128478
MATCH:  A = 13281483, B =  5203246, M = 15729585, mu = 136, Z =    8396853, golden =         8396853
MATCH:  A =  9031630, B =  3234850, M = 16620521, mu = 129, Z =     978675, golden =          978675
MATCH:  A =   412721, B =  6880944, M = 14982677, mu = 143, Z =    3593982, golden =         3593982
MATCH:  A =  2768572, B =  5818626, M =  9044159, mu = 237, Z =     850293, golden =          850293
MATCH:  A =  2469512, B =  1891902, M = 10445487, mu = 205, Z =    6820977, golden =         6820977
MATCH:  A =  6718173, B =  7955458, M = 13157815, mu = 163, Z =    6497469, golden =         6497469
MATCH:  A =  5012348, B =   792797, M = 10174723, mu = 211, Z =    5865537, golden =         5865537
MATCH:  A = 10926666, B =  6484890, M = 13979695, mu = 153, Z =    4075905, golden =         4075905
MATCH:  A = 11676069, B =  4371640, M = 15272583, mu = 140, Z =    1558050, golden =         1558050
MATCH:  A =   932136, B =  9837919, M = 12928869, mu = 166, Z =   12687450, golden =        12687450
MATCH:  A =  2342785, B =  4690641, M =  9267109, mu = 231, Z =    3112369, golden =         3112369
MATCH:  A =  3382826, B =   210891, M = 10348303, mu = 207, Z =    5897449, golden =         5897449
MATCH:  A =  2465973, B =  7063897, M =  9653455, mu = 222, Z =    9332931, golden =         9332931
MATCH:  A =  3230993, B =  4725225, M =  8408289, mu = 255, Z =    3129033, golden =         3129033
MATCH:  A = 12744653, B = 13264074, M = 14904337, mu = 144, Z =    1843069, golden =         1843069
MATCH:  A =  2136518, B =  8785107, M = 11872701, mu = 180, Z =    9971928, golden =         9971928
MATCH:  A =  6239579, B =  8888035, M =  9254301, mu = 232, Z =    3989936, golden =         3989936
MATCH:  A =  8874128, B =  7525457, M = 16354429, mu = 131, Z =   13399177, golden =        13399177
MATCH:  A =  2399207, B = 12479453, M = 12728457, mu = 168, Z =   10717924, golden =        10717924
MATCH:  A = 10005645, B =  3143999, M = 10098639, mu = 212, Z =    2753322, golden =         2753322
MATCH:  A =  8273727, B =   476727, M = 16427403, mu = 130, Z =    7454214, golden =         7454214
MATCH:  A =   310245, B =  6933847, M = 10473835, mu = 205, Z =    1813370, golden =         1813370
MATCH:  A = 12100594, B =  3726063, M = 13799897, mu = 155, Z =     107142, golden =          107142
MATCH:  A =  5783173, B = 11986268, M = 13987743, mu = 153, Z =    9127811, golden =         9127811
MATCH:  A =  6257915, B =  9131557, M = 12577131, mu = 170, Z =   10974011, golden =        10974011
MATCH:  A =  1363238, B =  3573330, M = 12490381, mu = 171, Z =     691016, golden =          691016
MATCH:  A =  7330326, B =   671769, M = 12537911, mu = 171, Z =    8683533, golden =         8683533
MATCH:  A =   501456, B =  2938347, M = 15260623, mu = 140, Z =    8061336, golden =         8061336
MATCH:  A =  6468983, B =  8230860, M =  9214035, mu = 233, Z =    1936320, golden =         1936320
MATCH:  A =  2706462, B =  1011933, M = 13894237, mu = 154, Z =    9579028, golden =         9579028
MATCH:  A =  3881117, B =  3119070, M =  9988719, mu = 214, Z =    7203024, golden =         7203024
MATCH:  A =    15249, B =  7713026, M =  9120095, mu = 235, Z =    3188354, golden =         3188354
MATCH:  A =  7468480, B =  2845652, M = 16122969, mu = 133, Z =    9985982, golden =         9985982
MATCH:  A =  2591784, B =  8760450, M = 15072551, mu = 142, Z =    8824257, golden =         8824257
MATCH:  A = 10112302, B =  6713140, M = 11703943, mu = 183, Z =    6932079, golden =         6932079
MATCH:  A =  7473546, B =  2302273, M =  8942869, mu = 240, Z =     613975, golden =          613975
MATCH:  A =  5754165, B =  5597841, M = 10957453, mu = 195, Z =   10323016, golden =        10323016
MATCH:  A =  2710639, B =  8253023, M =  9873285, mu = 217, Z =    7745702, golden =         7745702
MATCH:  A =  1681323, B =  9766268, M = 13210311, mu = 162, Z =    6173607, golden =         6173607
MATCH:  A = 13963617, B =  9995867, M = 16391351, mu = 131, Z =    7023367, golden =         7023367
MATCH:  A =  3492117, B =  5746608, M = 12263143, mu = 175, Z =    3337074, golden =         3337074
MATCH:  A =  1926352, B =  2193247, M = 12426351, mu = 172, Z =    6404944, golden =         6404944
MATCH:  A =  7609654, B =  2117209, M = 14491445, mu = 148, Z =    1670811, golden =         1670811
MATCH:  A =  5904967, B =  8049879, M =  8831771, mu = 243, Z =     290503, golden =          290503
MATCH:  A =    48062, B =  3639978, M =  9730489, mu = 220, Z =     160905, golden =          160905
MATCH:  A =  6175752, B =  5530973, M =  9395691, mu = 228, Z =    5080179, golden =         5080179
MATCH:  A = 12984538, B =  8847063, M = 13629841, mu = 157, Z =   13425535, golden =        13425535
MATCH:  A =  1260125, B =  9934478, M = 10710517, mu = 200, Z =    6899293, golden =         6899293
MATCH:  A = 12357188, B =  9613819, M = 14950689, mu = 143, Z =    9213938, golden =         9213938
MATCH:  A = 14355285, B =  3529187, M = 14840381, mu = 144, Z =    6695589, golden =         6695589
MATCH:  A =  6757585, B = 11614055, M = 13484435, mu = 159, Z =    5750770, golden =         5750770
MATCH:  A =  8760600, B =  3153805, M = 13524423, mu = 158, Z =    4518801, golden =         4518801
MATCH:  A =  8928563, B =  3775844, M = 11129865, mu = 192, Z =   10233112, golden =        10233112
MATCH:  A =   913559, B = 10558943, M = 11277151, mu = 190, Z =    1817210, golden =         1817210
MATCH:  A =  1176181, B =  3295965, M = 13831835, mu = 155, Z =    3014215, golden =         3014215
MATCH:  A =  2755554, B = 13884417, M = 14781733, mu = 145, Z =   11694511, golden =        11694511
MATCH:  A =  2997293, B =  7914280, M =  9534031, mu = 225, Z =    3261622, golden =         3261622
MATCH:  A =   412996, B =  4742672, M =  9144989, mu = 234, Z =    3386325, golden =         3386325
MATCH:  A = 12187618, B =  6971726, M = 13408637, mu = 160, Z =   10785663, golden =        10785663
MATCH:  A =  3893049, B =  1790602, M =  9840379, mu = 218, Z =    6363035, golden =         6363035
MATCH:  A =  1408672, B =  3031537, M = 12939903, mu = 165, Z =    1560901, golden =         1560901
MATCH:  A = 13401588, B =  1566662, M = 13652499, mu = 157, Z =    3674625, golden =         3674625
MATCH:  A =  9362376, B =  5651319, M = 10217201, mu = 210, Z =    8212645, golden =         8212645
MATCH:  A =  4046256, B =  1346773, M =  8668853, mu = 247, Z =    8634440, golden =         8634440
MATCH:  A =  1402649, B =  9114146, M = 11792991, mu = 182, Z =    3532015, golden =         3532015
MATCH:  A =  3692668, B =  1377278, M = 10211761, mu = 210, Z =    5796308, golden =         5796308
MATCH:  A = 14113156, B = 11803835, M = 15763835, mu = 136, Z =    9727395, golden =         9727395
MATCH:  A =  5090764, B =  1781899, M = 10022851, mu = 214, Z =    5891882, golden =         5891882
MATCH:  A =  9481954, B = 10130098, M = 11215513, mu = 191, Z =    4325975, golden =         4325975
MATCH:  A =   669244, B = 15621103, M = 16073657, mu = 133, Z =    6869675, golden =         6869675
MATCH:  A = 10829164, B =   102278, M = 14522461, mu = 147, Z =     702505, golden =          702505
MATCH:  A = 12216953, B = 13515579, M = 14158719, mu = 151, Z =      52002, golden =           52002
MATCH:  A =  8065768, B =  8393627, M = 12534655, mu = 171, Z =   10128141, golden =        10128141
MATCH:  A =  3074982, B = 12273211, M = 12351725, mu = 173, Z =   10031827, golden =        10031827
MATCH:  A =  5873314, B =  1802398, M = 10944913, mu = 196, Z =    9159329, golden =         9159329
MATCH:  A =   207579, B =  9449792, M = 15823879, mu = 135, Z =    2861091, golden =         2861091
MATCH:  A = 15141066, B = 14815384, M = 16122273, mu = 133, Z =   11407422, golden =        11407422
MATCH:  A =  4961859, B =   924468, M = 13339791, mu = 160, Z =    5973588, golden =         5973588
MATCH:  A =  1891889, B =  8127338, M = 16355479, mu = 131, Z =    6576876, golden =         6576876
MATCH:  A =   968475, B =   859248, M =  8791023, mu = 244, Z =    1969620, golden =         1969620
MATCH:  A = 13009697, B =  3469294, M = 16651157, mu = 128, Z =    4091288, golden =         4091288
MATCH:  A = 12108913, B =  1794662, M = 15640221, mu = 137, Z =    7112630, golden =         7112630
MATCH:  A = 10604956, B =  9527110, M = 16702811, mu = 128, Z =   13541844, golden =        13541844
MATCH:  A =  7945032, B =  6725073, M = 12193383, mu = 176, Z =    3616656, golden =         3616656
MATCH:  A =  6087545, B =   352985, M = 11601919, mu = 185, Z =    9051916, golden =         9051916
MATCH:  A =  2287296, B =  5855870, M = 11186739, mu = 191, Z =    1688040, golden =         1688040
MATCH:  A =  2192564, B =  3197586, M = 14398259, mu = 149, Z =   10890411, golden =        10890411
MATCH:  A =  5550864, B =  8358641, M =  9446911, mu = 227, Z =    7367492, golden =         7367492
MATCH:  A =  9168419, B =  5293089, M = 10069403, mu = 213, Z =    1594060, golden =         1594060
MATCH:  A =  2344708, B =  3818122, M =  8507207, mu = 252, Z =     563273, golden =          563273
MATCH:  A =  2320558, B =  3837252, M = 12672047, mu = 169, Z =    7104045, golden =         7104045
MATCH:  A =  9970633, B =  8793405, M = 16058829, mu = 133, Z =    3501909, golden =         3501909
MATCH:  A = 11072669, B =   607368, M = 14483601, mu = 148, Z =   14372862, golden =        14372862
MATCH:  A =  3599787, B =  4078928, M = 12450101, mu = 172, Z =    8822067, golden =         8822067
MATCH:  A = 14259765, B =  6636454, M = 15642009, mu = 137, Z =   10529247, golden =        10529247
MATCH:  A =   421460, B =  2430207, M =  9015371, mu = 238, Z =    7758281, golden =         7758281
MATCH:  A = 13777855, B =  8742662, M = 16541407, mu = 129, Z =    8085358, golden =         8085358
MATCH:  A =  1146488, B =  5094460, M =  9974883, mu = 215, Z =    4365128, golden =         4365128
MATCH:  A = 14457303, B =  9514620, M = 14966847, mu = 143, Z =    3414348, golden =         3414348
MATCH:  A =  5715874, B =   368141, M =  8953267, mu = 239, Z =    5993559, golden =         5993559
MATCH:  A =   723531, B = 10561645, M = 15076719, mu = 142, Z =   12389907, golden =        12389907
MATCH:  A = 11144230, B =   840584, M = 13264857, mu = 161, Z =    6152063, golden =         6152063
MATCH:  A = 10241859, B = 11102215, M = 16514109, mu = 130, Z =    1092000, golden =         1092000
MATCH:  A =   101821, B =  5416464, M =  9377271, mu = 229, Z =    4341621, golden =         4341621
MATCH:  A =  3473127, B =   377696, M =  8512541, mu = 252, Z =    3607292, golden =         3607292
MATCH:  A =  3872659, B = 10018414, M = 11593247, mu = 185, Z =   10292108, golden =        10292108
MATCH:  A =  5752997, B =  3529336, M =  9115111, mu = 235, Z =    3293274, golden =         3293274
MATCH:  A =  6160017, B = 10110219, M = 13789059, mu = 155, Z =    8596683, golden =         8596683
MATCH:  A =  9488788, B = 10960298, M = 15956525, mu = 134, Z =    5407174, golden =         5407174
MATCH:  A =   817163, B =  7542865, M = 14060049, mu = 152, Z =    7491032, golden =         7491032
MATCH:  A =  3766680, B =  2758424, M =  8998477, mu = 238, Z =      45793, golden =           45793
MATCH:  A =  2876679, B =  1045301, M =  8622847, mu = 249, Z =    1738151, golden =         1738151
MATCH:  A =   582286, B =  4548608, M =  8401841, mu = 255, Z =    2802889, golden =         2802889
MATCH:  A =  7050159, B =  3347328, M = 14615057, mu = 146, Z =   13631283, golden =        13631283
MATCH:  A =  5839423, B =  9200699, M = 10010267, mu = 214, Z =    8663355, golden =         8663355
MATCH:  A =  3025091, B =  3828921, M =  9848941, mu = 218, Z =    7091643, golden =         7091643
MATCH:  A =  4464103, B =  1597859, M = 11079595, mu = 193, Z =    8212857, golden =         8212857
MATCH:  A =  8908569, B =   863032, M = 10788989, mu = 199, Z =    6302951, golden =         6302951
MATCH:  A =  6786213, B =  1875651, M =  9435615, mu = 227, Z =    7485198, golden =         7485198
MATCH:  A =  3420661, B =  7645418, M = 14218091, mu = 151, Z =   10484355, golden =        10484355
MATCH:  A =  5566406, B = 10973654, M = 13794707, mu = 155, Z =    9394397, golden =         9394397
MATCH:  A =   607640, B =  1427433, M = 12332949, mu = 174, Z =    1417899, golden =         1417899
MATCH:  A =  8687431, B =  6905896, M =  9115541, mu = 235, Z =    5853675, golden =         5853675
MATCH:  A =  1517852, B = 14031283, M = 14824593, mu = 144, Z =     396305, golden =          396305
MATCH:  A =  8747575, B =  6266691, M = 14936495, mu = 143, Z =    8843795, golden =         8843795
MATCH:  A =  3701082, B =  1666675, M = 12006781, mu = 178, Z =    5096819, golden =         5096819
MATCH:  A =   391579, B =  4072787, M = 12122891, mu = 177, Z =    3058059, golden =         3058059
MATCH:  A = 11251804, B =  9202483, M = 15617135, mu = 137, Z =    9575087, golden =         9575087
MATCH:  A =  3277526, B =  4910565, M = 12179171, mu = 176, Z =   10106623, golden =        10106623
MATCH:  A =  5706992, B =  5767082, M =  8464477, mu = 253, Z =    2519457, golden =         2519457
MATCH:  A =  4249101, B =  7566030, M =  9978717, mu = 215, Z =    3910167, golden =         3910167
MATCH:  A =  7687348, B =    14858, M =  9602759, mu = 223, Z =    3401038, golden =         3401038
MATCH:  A =  4298358, B =   109145, M = 11534063, mu = 186, Z =    7805448, golden =         7805448
MATCH:  A =  5153481, B =  5596497, M =  9464925, mu = 226, Z =    6680382, golden =         6680382
MATCH:  A =  3285342, B = 12625204, M = 12722011, mu = 168, Z =    6172006, golden =         6172006
MATCH:  A =  5831688, B =   759190, M =  8501671, mu = 252, Z =    3517747, golden =         3517747
MATCH:  A =  8148354, B = 11483233, M = 13902483, mu = 154, Z =    9135486, golden =         9135486
MATCH:  A =  6651099, B =  9716690, M = 14284495, mu = 150, Z =   12069570, golden =        12069570
MATCH:  A =  8197818, B =  6736235, M = 14237603, mu = 150, Z =    5936134, golden =         5936134
MATCH:  A =  3844799, B = 11814911, M = 15038935, mu = 142, Z =   12650029, golden =        12650029
MATCH:  A =  3712398, B =  2558158, M = 10467135, mu = 205, Z =    6254574, golden =         6254574
MATCH:  A = 13758353, B =  2103425, M = 14298367, mu = 150, Z =   11923264, golden =        11923264
MATCH:  A = 14047127, B = 16519012, M = 16744263, mu = 128, Z =     486707, golden =          486707
MATCH:  A =  6756159, B =  5505268, M = 13918865, mu = 154, Z =    1651202, golden =         1651202
MATCH:  A =  2391687, B =  3272432, M = 13360995, mu = 160, Z =    2699694, golden =         2699694
MATCH:  A =   699853, B = 10113235, M = 12276949, mu = 174, Z =    6263414, golden =         6263414
MATCH:  A =   556321, B = 12090036, M = 15575061, mu = 137, Z =    6575316, golden =         6575316
MATCH:  A =  9875506, B =  9674122, M = 14361219, mu = 149, Z =    3716971, golden =         3716971
MATCH:  A = 12144919, B =  9212491, M = 12579621, mu = 170, Z =    8923426, golden =         8923426
MATCH:  A =  2859998, B =  2144695, M = 12779979, mu = 168, Z =    8589665, golden =         8589665
MATCH:  A =  1142738, B =  2204976, M = 11240163, mu = 191, Z =    2524578, golden =         2524578
MATCH:  A = 12523381, B = 10973863, M = 15174539, mu = 141, Z =     912552, golden =          912552
MATCH:  A =  2461024, B =  7302820, M =  9031003, mu = 237, Z =    5868443, golden =         5868443
MATCH:  A =  6928842, B =  7869028, M = 14798767, mu = 145, Z =    6459806, golden =         6459806
MATCH:  A =  4494053, B =  8813091, M = 16018623, mu = 134, Z =    4158879, golden =         4158879
MATCH:  A =  3827848, B =  5041137, M =  9584149, mu = 224, Z =    9339023, golden =         9339023
MATCH:  A =  5205645, B =  9123884, M = 14307917, mu = 150, Z =   12634917, golden =        12634917
MATCH:  A = 10529581, B =  6082163, M = 11688273, mu = 183, Z =    8776643, golden =         8776643
MATCH:  A =  3872014, B =  8634346, M = 12435579, mu = 172, Z =     586084, golden =          586084
MATCH:  A =   120050, B = 10594095, M = 13727871, mu = 156, Z =    2495955, golden =         2495955
MATCH:  A =   230487, B =  2460604, M =  8679725, mu = 247, Z =    4002648, golden =         4002648
MATCH:  A = 10871001, B = 12932303, M = 15253825, mu = 140, Z =    2433078, golden =         2433078
MATCH:  A =  2491543, B =  1992735, M = 13447757, mu = 159, Z =    5816920, golden =         5816920
MATCH:  A =   150238, B =   763054, M =  9069975, mu = 236, Z =    4292827, golden =         4292827
MATCH:  A =  3803691, B = 10871625, M = 11476803, mu = 187, Z =    3742515, golden =         3742515
MATCH:  A = 13033120, B = 10730798, M = 14552521, mu = 147, Z =   11923545, golden =        11923545
MATCH:  A =  4093027, B =  6280088, M =  8828907, mu = 243, Z =    1617506, golden =         1617506
MATCH:  A =  7567747, B =   194787, M =  8691607, mu = 247, Z =    2187689, golden =         2187689
MATCH:  A = 10054486, B =  1235163, M = 15416329, mu = 139, Z =   12355017, golden =        12355017
MATCH:  A =  8896560, B =  1806474, M = 11391797, mu = 188, Z =    5215201, golden =         5215201
MATCH:  A =  8240911, B =  2536871, M = 10974099, mu = 195, Z =    8622323, golden =         8622323
MATCH:  A = 12770686, B =  6420599, M = 16716571, mu = 128, Z =    4343074, golden =         4343074
MATCH:  A =  2034336, B =  3896001, M =  9816209, mu = 218, Z =    1068183, golden =         1068183
MATCH:  A = 13993272, B =  2721245, M = 14593417, mu = 147, Z =    7715945, golden =         7715945
MATCH:  A =  6070445, B =  2281996, M =  9838325, mu = 218, Z =    5590195, golden =         5590195
MATCH:  A = 11820058, B =  4748757, M = 15223611, mu = 141, Z =    2863692, golden =         2863692
MATCH:  A =  4165643, B = 10553874, M = 15944313, mu = 134, Z =    2563944, golden =         2563944
MATCH:  A =   139564, B =  2522966, M = 12849929, mu = 167, Z =    1472366, golden =         1472366
MATCH:  A =  8056825, B =  1986224, M = 13900437, mu = 154, Z =    3489542, golden =         3489542
MATCH:  A = 11604732, B =  2529950, M = 12607523, mu = 170, Z =     762840, golden =          762840
MATCH:  A =  6569450, B =  9206548, M = 12803785, mu = 167, Z =     542140, golden =          542140
MATCH:  A =  7172281, B = 10246719, M = 14785761, mu = 145, Z =    3874998, golden =         3874998
MATCH:  A =   384462, B =   924224, M = 15503495, mu = 138, Z =    4405583, golden =         4405583
MATCH:  A =  1758808, B =    96041, M = 10120273, mu = 212, Z =     202485, golden =          202485
MATCH:  A =  1199136, B =   790685, M = 10076373, mu = 213, Z =    2530725, golden =         2530725
MATCH:  A =  3241845, B =  3281921, M = 11293863, mu = 190, Z =    5194191, golden =         5194191
MATCH:  A =  6978328, B =  1445366, M = 14815911, mu = 144, Z =   10296578, golden =        10296578
MATCH:  A =  4265630, B =  6995317, M = 12259097, mu = 175, Z =    7374502, golden =         7374502
MATCH:  A =  1289669, B =  7844575, M = 10499319, mu = 204, Z =    2891612, golden =         2891612
MATCH:  A =  3968649, B =   873753, M =  9246159, mu = 232, Z =    4221450, golden =         4221450
MATCH:  A =  5839471, B =  4615988, M =  9405541, mu = 228, Z =    1954252, golden =         1954252
MATCH:  A =   430539, B =  9345031, M = 13227611, mu = 162, Z =   10774283, golden =        10774283
MATCH:  A =  8889609, B =  6340368, M =  9366275, mu = 229, Z =    6199987, golden =         6199987
MATCH:  A =  7380919, B =  3805099, M = 14832559, mu = 144, Z =    3355779, golden =         3355779
MATCH:  A =  7887054, B = 12081665, M = 13663547, mu = 157, Z =     963277, golden =          963277
MATCH:  A =  8162557, B =  9972697, M = 10679829, mu = 201, Z =    4444987, golden =         4444987
MATCH:  A =  9553137, B =  3605022, M = 10333541, mu = 207, Z =    5283149, golden =         5283149
MATCH:  A =   387430, B =  5160346, M =  9626021, mu = 223, Z =    6045206, golden =         6045206
MATCH:  A =  1041293, B =  2336163, M = 10787683, mu = 199, Z =    7662259, golden =         7662259
MATCH:  A =  7094475, B =  2953627, M = 13281747, mu = 161, Z =    6613383, golden =         6613383
MATCH:  A = 11006316, B =  1178103, M = 16245561, mu = 132, Z =     685227, golden =          685227
MATCH:  A = 10345002, B =  4308288, M = 11447225, mu = 187, Z =    4011426, golden =         4011426
MATCH:  A =  1404953, B =  4071259, M = 11486023, mu = 186, Z =    2952057, golden =         2952057
MATCH:  A =  3881059, B =  9835716, M = 12646275, mu = 169, Z =   10675344, golden =        10675344
MATCH:  A =  5922941, B =  8567660, M = 15204603, mu = 141, Z =    2060485, golden =         2060485
MATCH:  A =  9967936, B =  3042828, M = 11593205, mu = 185, Z =    3774963, golden =         3774963
MATCH:  A = 10858125, B =  2763285, M = 12954301, mu = 165, Z =    2633776, golden =         2633776
MATCH:  A =  2488224, B =  5275156, M = 10009265, mu = 214, Z =   10003279, golden =        10003279
MATCH:  A = 10361591, B =  1167201, M = 14191307, mu = 151, Z =     490479, golden =          490479
MATCH:  A =  1794574, B =  7691265, M =  8742035, mu = 245, Z =    7395660, golden =         7395660
MATCH:  A =  3143779, B =  1122627, M =  9363337, mu = 229, Z =    6025371, golden =         6025371
